source_file,variant,name,time,value
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,30.0,49.331145747248
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,30.25,51.324039105972
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,30.5,53.550808147794
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,30.75,56.017472474856
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,31.0,58.623021137052
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,31.25,61.263156882877
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,31.5,63.867898385381
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,31.75,66.079214231344
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,32.0,66.530222805841
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,32.25,66.97329490463
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,32.5,67.401668425767
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,32.75,67.847475578008
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,33.0,68.369972493525
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,33.25,68.956337032162
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,33.5,69.53782805855
circle8_s00000-circle8_s00000_Aware-#0-gcs.csv,Aware,min_benign_spoofer_distance_now_m,33.75,70.100884187347
